pbs_code,prescribing_txt_id,pt_position,schedule_code
"8230E","16865","1","4535"
"8231F","16865","1","4535"
"8245Y","12335","1","4535"
"8245Y","12369","2","4535"
"8254K","16366","1","4535"
"8254K","7606","2","4535"
"8254K","7607","3","4535"
"8262W","33164","1","4535"
"8262W","29791","2","4535"
"8263X","33164","1","4535"
"8263X","29791","2","4535"
"8264Y","33164","1","4535"
"8264Y","29791","2","4535"
"8266C","9950","1","4535"
"8266C","7606","2","4535"
"8266C","7607","3","4535"
"8286D","32789","1","4535"
"8298R","9950","1","4535"
"8298R","7606","2","4535"
"8298R","7607","3","4535"
"8311K","32789","1","4535"
"8312L","32789","1","4535"
"8319W","16366","1","4535"
"8331L","23717","1","4535"
"8331L","23729","2","4535"
"8331L","23730","3","4535"
"8331L","7813","4","4535"
"8331L","7606","5","4535"
"8331L","7607","6","4535"
"8332M","23717","1","4535"
"8333N","7813","1","4535"
"8333N","23717","2","4535"
"8333N","23729","3","4535"
"8333N","23730","4","4535"
"8336R","33674","1","4535"
"8336R","7606","2","4535"
"8336R","7607","3","4535"
"8349K","8211","1","4535"
"8349K","25651","2","4535"
"8349K","25574","3","4535"
"8358X","8176","1","4535"
"8370M","15136","1","4535"
"8370M","7606","2","4535"
"8370M","7607","3","4535"
"8374R","14688","1","4535"
"8375T","14688","1","4535"
"8385H","8211","1","4535"
"8385H","25651","2","4535"
"8385H","10909","3","4535"
"8385H","25574","4","4535"
"8386J","8211","1","4535"
"8386J","25651","2","4535"
"8386J","10909","3","4535"
"8386J","25574","4","4535"
"8387K","8211","1","4535"
"8387K","25651","2","4535"
"8387K","10909","3","4535"
"8387K","25574","4","4535"
"8388L","8211","1","4535"
"8388L","25651","2","4535"
"8388L","10909","3","4535"
"8388L","25574","4","4535"
"8393R","15467","1","4535"
"8394T","15467","1","4535"
"8399C","23717","1","4535"
"8412R","15549","1","4535"
"8413T","15550","1","4535"
"8420E","8211","1","4535"
"8420E","25598","2","4535"
"8420E","25574","3","4535"
"8421F","8211","1","4535"
"8421F","25598","2","4535"
"8421F","25574","3","4535"
"8427M","33261","1","4535"
"8428N","33262","1","4535"
"8431R","22301","1","4535"
"8431R","10615","2","4535"
"8431R","22302","3","4535"
"8431R","21822","4","4535"
"8431R","21825","5","4535"
"8433W","9221","1","4535"
"8434X","9222","1","4535"
"8448P","13395","1","4535"
"8450R","16674","1","4535"
"8451T","16674","1","4535"
"8452W","16674","1","4535"
"8453X","8211","1","4535"
"8453X","25651","2","4535"
"8453X","25796","3","4535"
"8453X","7606","4","4535"
"8453X","7607","5","4535"
"8455B","8211","1","4535"
"8455B","25574","2","4535"
"8456C","7606","1","4535"
"8456C","22404","2","4535"
"8464L","8211","1","4535"
"8464L","25574","2","4535"
"8470T","8286","1","4535"
"8470T","15987","2","4535"
"8480H","16637","1","4535"
"8489T","8211","1","4535"
"8489T","25651","2","4535"
"8489T","25574","3","4535"
"8491X","8211","1","4535"
"8491X","25651","2","4535"
"8491X","25574","3","4535"
"8492Y","8211","1","4535"
"8492Y","25651","2","4535"
"8492Y","25574","3","4535"
"8493B","8211","1","4535"
"8493B","25651","2","4535"
"8493B","25574","3","4535"
"8494C","8211","1","4535"
"8494C","25651","2","4535"
"8494C","25574","3","4535"
"8495D","25796","1","4535"
"8496E","25796","1","4535"
"8497F","25796","1","4535"
"8498G","25796","1","4535"
"8499H","25796","1","4535"
"8500J","25796","1","4535"
"8501K","8211","1","4535"
"8501K","25574","2","4535"
"8502L","8211","1","4535"
"8502L","25574","2","4535"
"8506Q","12335","1","4535"
"8506Q","12336","2","4535"
"8507R","23717","1","4535"
"8508T","23717","1","4535"
"8508T","23729","2","4535"
"8508T","23730","3","4535"
"8509W","23717","1","4535"
"8509W","23729","2","4535"
"8509W","23730","3","4535"
"8509W","7606","4","4535"
"8509W","7607","5","4535"
"8510X","33164","1","4535"
"8510X","29791","2","4535"
"8523N","8211","1","4535"
"8523N","25651","2","4535"
"8523N","25574","3","4535"
"8524P","8211","1","4535"
"8524P","25651","2","4535"
"8524P","25574","3","4535"
"8525Q","8211","1","4535"
"8525Q","25651","2","4535"
"8525Q","25574","3","4535"
"8533D","16674","1","4535"
"8535F","16674","1","4535"
"8541M","8211","1","4535"
"8541M","25598","2","4535"
"8541M","25574","3","4535"
"8542N","8211","1","4535"
"8542N","25598","2","4535"
"8542N","25574","3","4535"
"8543P","8211","1","4535"
"8543P","25598","2","4535"
"8543P","25574","3","4535"
"8558K","33164","1","4535"
"8558K","29791","2","4535"
"8561N","14252","1","4535"
"8562P","14273","1","4535"
"8582Q","8211","1","4535"
"8582Q","25574","2","4535"
"8598M","12230","1","4535"
"8599N","12230","1","4535"
"8600P","9552","1","4535"
"8600P","23717","2","4535"
"8600P","23729","3","4535"
"8600P","23730","4","4535"
"8600P","7606","5","4535"
"8601Q","9785","1","4535"
"8601Q","23717","2","4535"
"8601Q","23718","3","4535"
"8601Q","7606","4","4535"
"8601Q","7607","5","4535"
"8616L","12230","1","4535"
"8616L","7606","2","4535"
"8616L","7607","3","4535"
"8617M","12230","1","4535"
"8617M","7606","2","4535"
"8617M","7607","3","4535"
"8625Y","34175","1","4535"
"8625Y","22706","2","4535"
"8626B","24211","1","4535"
"8637N","31231","1","4535"
"8637N","33164","2","4535"
"8637N","29791","3","4535"
"8637N","7606","4","4535"
"8637N","7607","5","4535"
"8638P","31231","1","4535"
"8638P","7606","2","4535"
"8638P","7607","3","4535"
"8639Q","33164","1","4535"
"8639Q","29791","2","4535"
"8640R","33164","1","4535"
"8640R","29791","2","4535"
"8644Y","8211","1","4535"
"8644Y","25574","2","4535"
"8646C","7776","1","4535"
"8647D","7776","1","4535"
"8648E","7776","1","4535"
"8649F","7776","1","4535"
"8650G","7776","1","4535"
"8651H","7776","1","4535"
"8657P","7776","1","4535"
"8658Q","7776","1","4535"
"8659R","7776","1","4535"
"8660T","7776","1","4535"
"8661W","7776","1","4535"
"8669G","8211","1","4535"
"8669G","25598","2","4535"
"8669G","25574","3","4535"
"8670H","8211","1","4535"
"8670H","25598","2","4535"
"8670H","25574","3","4535"
"8697R","27682","1","4535"
"8697R","14062","2","4535"
"8697R","7606","3","4535"
"8697R","13287","4","4535"
"8697R","25796","5","4535"
"8698T","27682","1","4535"
"8698T","14062","2","4535"
"8698T","7606","3","4535"
"8698T","13287","4","4535"
"8698T","25796","5","4535"
"8704D","8286","1","4535"
"8704D","15983","2","4535"
"8711L","26897","1","4535"
"8712M","26897","1","4535"
"8713N","14559","1","4535"
"8713N","14562","2","4535"
"8713N","33164","3","4535"
"8713N","29791","4","4535"
"8713N","28088","5","4535"
"8714P","14559","1","4535"
"8714P","14562","2","4535"
"8714P","33164","3","4535"
"8714P","29791","4","4535"
"8714P","28088","5","4535"
"8715Q","14559","1","4535"
"8715Q","14562","2","4535"
"8715Q","33164","3","4535"
"8715Q","29791","4","4535"
"8715Q","28088","5","4535"
"8716R","33164","1","4535"
"8716R","29791","2","4535"
"8724E","7776","1","4535"
"8725F","7776","1","4535"
"8737W","31231","1","4535"
"8737W","33164","2","4535"
"8737W","29791","3","4535"
"8737W","27049","4","4535"
"8737W","20652","5","4535"
"8737W","7606","6","4535"
"8737W","7607","7","4535"
"8741C","31231","1","4535"
"8741C","27049","2","4535"
"8741C","20652","3","4535"
"8741C","7606","4","4535"
"8741C","7607","5","4535"
"8753Q","12230","1","4535"
"8753Q","7606","2","4535"
"8753Q","7607","3","4535"
"8758Y","8286","1","4535"
"8761D","32789","1","4535"
"8762E","32789","1","4535"
"8763F","32789","1","4535"
"8764G","32789","1","4535"
"8765H","32789","1","4535"
"8768L","12230","1","4535"
"8768L","7606","2","4535"
"8768L","7607","3","4535"
"8770N","25796","1","4535"
"8771P","25796","1","4535"
"8772Q","25796","1","4535"
"8775W","7606","1","4535"
"8775W","7607","2","4535"
"8778B","32678","1","4535"
"8778B","33164","2","4535"
"8778B","29791","3","4535"
"8778B","7606","4","4535"
"8778B","7607","5","4535"
"8779C","32678","1","4535"
"8779C","7606","2","4535"
"8779C","7607","3","4535"
"8783G","8221","1","4535"
"8787L","13056","1","4535"
"8802G","7606","1","4535"
"8802G","7607","2","4535"
"8816B","23767","1","4535"
"8833X","7776","1","4535"
"8839F","13099","1","4535"
"8839F","30126","2","4535"
"8839F","7607","3","4535"
"8840G","7776","1","4535"
"8841H","7776","1","4535"
"8842J","7776","1","4535"
"8843K","8211","1","4535"
"8843K","25574","2","4535"
"8865N","8211","1","4535"
"8865N","25651","2","4535"
"8865N","25574","3","4535"
"8866P","8211","1","4535"
"8866P","25651","2","4535"
"8866P","25574","3","4535"
"8867Q","8211","1","4535"
"8867Q","25651","2","4535"
"8867Q","25574","3","4535"
"8869T","13021","1","4535"
"8878G","8211","1","4535"
"8878G","25651","2","4535"
"8878G","25598","3","4535"
"8878G","13978","4","4535"
"8878G","25574","5","4535"
"8886Q","23717","1","4535"
"8886Q","23729","2","4535"
"8886Q","23730","3","4535"
"8886Q","9552","4","4535"
"8886Q","7606","5","4535"
"8886Q","7607","6","4535"
"8887R","14252","1","4535"
"8888T","14273","1","4535"
"8891Y","8211","1","4535"
"8891Y","25651","2","4535"
"8891Y","25598","3","4535"
"8891Y","13978","4","4535"
"8891Y","25574","5","4535"
"8892B","8211","1","4535"
"8892B","25651","2","4535"
"8892B","25598","3","4535"
"8892B","13978","4","4535"
"8892B","25574","5","4535"
"8893C","8211","1","4535"
"8893C","25651","2","4535"
"8893C","25598","3","4535"
"8893C","13978","4","4535"
"8893C","25574","5","4535"
"8894D","8211","1","4535"
"8894D","25651","2","4535"
"8894D","25598","3","4535"
"8894D","13978","4","4535"
"8894D","25574","5","4535"
"8934F","8211","1","4535"
"8934F","25651","2","4535"
"8934F","25574","3","4535"
"8935G","8211","1","4535"
"8935G","25651","2","4535"
"8935G","25574","3","4535"
"8936H","8211","1","4535"
"8936H","25651","2","4535"
"8936H","25574","3","4535"
"8952E","9223","1","4535"
"8953F","9224","1","4535"
"8963R","31407","1","4535"
"8963R","33164","2","4535"
"8963R","29791","3","4535"
"8963R","27049","4","4535"
"8963R","7606","5","4535"
"8963R","7607","6","4535"
"8964T","31407","1","4535"
"8964T","27049","2","4535"
"8964T","7606","3","4535"
"8964T","7607","4","4535"
"8965W","31407","1","4535"
"8965W","33164","2","4535"
"8965W","29791","3","4535"
"8965W","27048","4","4535"
"8965W","7606","5","4535"
"8965W","7607","6","4535"
"8966X","31407","1","4535"
"8966X","27048","2","4535"
"8966X","7606","3","4535"
"8966X","7607","4","4535"
"8970D","14857","1","4535"
"8970D","7608","2","4535"
"8983T","32001","1","4535"
"8983T","32002","2","4535"
"8984W","7776","1","4535"
"9006B","8286","1","4535"
"9006B","15984","2","4535"
"9007C","8286","1","4535"
"9007C","15985","2","4535"
"9008D","8286","1","4535"
"9008D","15983","2","4535"
"9022W","14359","1","4535"
"9023X","14359","1","4535"
"9033K","32663","1","4535"
"9033K","33164","2","4535"
"9033K","29791","3","4535"
"9033K","27049","4","4535"
"9033K","7606","5","4535"
"9033K","7607","6","4535"
"9034L","32663","1","4535"
"9034L","27049","2","4535"
"9034L","7606","3","4535"
"9034L","7607","4","4535"
"9035M","32663","1","4535"
"9035M","33164","2","4535"
"9035M","29791","3","4535"
"9035M","7606","4","4535"
"9035M","7607","5","4535"
"9036N","32663","1","4535"
"9036N","7606","2","4535"
"9036N","7607","3","4535"
"9037P","31110","1","4535"
"9037P","33164","2","4535"
"9037P","29791","3","4535"
"9037P","7606","4","4535"
"9037P","7607","5","4535"
"9040T","7608","1","4535"
"9048F","7708","1","4535"
"9048F","7709","2","4535"
"9077R","32678","1","4535"
"9077R","33164","2","4535"
"9077R","29791","3","4535"
"9077R","27049","4","4535"
"9077R","7606","5","4535"
"9077R","7607","6","4535"
"9078T","32678","1","4535"
"9078T","27049","2","4535"
"9078T","7606","3","4535"
"9078T","7607","4","4535"
"9085E","32678","1","4535"
"9085E","33164","2","4535"
"9085E","29791","3","4535"
"9085E","28912","4","4535"
"9085E","7606","5","4535"
"9085E","7607","6","4535"
"9086F","32678","1","4535"
"9086F","28912","2","4535"
"9086F","7606","3","4535"
"9086F","7607","4","4535"
"9087G","32663","1","4535"
"9087G","33164","2","4535"
"9087G","29791","3","4535"
"9087G","28912","4","4535"
"9087G","7606","5","4535"
"9087G","7607","6","4535"
"9088H","32663","1","4535"
"9088H","28912","2","4535"
"9088H","7606","3","4535"
"9088H","7607","4","4535"
"9089J","31231","1","4535"
"9089J","33164","2","4535"
"9089J","29791","3","4535"
"9089J","28912","4","4535"
"9089J","7606","5","4535"
"9089J","7607","6","4535"
"9090K","31231","1","4535"
"9090K","28912","2","4535"
"9090K","7606","3","4535"
"9090K","7607","4","4535"
"9091L","31110","1","4535"
"9091L","33164","2","4535"
"9091L","29791","3","4535"
"9091L","28912","4","4535"
"9091L","7606","5","4535"
"9091L","7607","6","4535"
"9092M","7606","1","4535"
"9092M","7607","2","4535"
"9093N","7606","1","4535"
"9093N","7607","2","4535"
"9094P","7606","1","4535"
"9094P","7607","2","4535"
"9095Q","7606","1","4535"
"9095Q","7607","2","4535"
"9096R","7606","1","4535"
"9096R","7607","2","4535"
"9099X","31231","1","4535"
"9099X","33164","2","4535"
"9099X","29791","3","4535"
"9099X","27048","4","4535"
"9099X","20652","5","4535"
"9099X","7606","6","4535"
"9099X","7607","7","4535"
"9100Y","31231","1","4535"
"9100Y","27048","2","4535"
"9100Y","20652","3","4535"
"9100Y","7606","4","4535"
"9100Y","7607","5","4535"
"9101B","32663","1","4535"
"9101B","33164","2","4535"
"9101B","29791","3","4535"
"9101B","27048","4","4535"
"9101B","7606","5","4535"
"9101B","7607","6","4535"
"9102C","32663","1","4535"
"9102C","27048","2","4535"
"9102C","7606","3","4535"
"9102C","7607","4","4535"
"9103D","32678","1","4535"
"9103D","33164","2","4535"
"9103D","29791","3","4535"
"9103D","27048","4","4535"
"9103D","7606","5","4535"
"9103D","7607","6","4535"
"9104E","32678","1","4535"
"9104E","27048","2","4535"
"9104E","7606","3","4535"
"9104E","7607","4","4535"
"9105F","9977","1","4535"
"9109K","23717","1","4535"
"9109K","23729","2","4535"
"9109K","23730","3","4535"
"9109K","7813","4","4535"
"9109K","7606","5","4535"
"9109K","7607","6","4535"
"9110L","7813","1","4535"
"9110L","23717","2","4535"
"9110L","23729","3","4535"
"9110L","23730","4","4535"
"9111M","28500","1","4535"
"9111M","7607","2","4535"
"9111M","19191","3","4535"
"9112N","28500","1","4535"
"9112N","7607","2","4535"
"9112N","19258","3","4535"
"9113P","19191","1","4535"
"9113P","28500","2","4535"
"9113P","28482","3","4535"
"9114Q","19258","1","4535"
"9114Q","28500","2","4535"
"9114Q","28482","3","4535"
"9115R","19191","1","4535"
"9115R","7607","2","4535"
"9116T","19258","1","4535"
"9116T","7607","2","4535"
"9120B","8286","1","4535"
"9120B","15986","2","4535"
"9121C","8286","1","4535"
"9121C","15988","2","4535"
"9122D","8286","1","4535"
"9122D","15989","2","4535"
"9123E","19273","1","4535"
"9123E","19191","2","4535"
"9123E","28496","3","4535"
"9123E","7607","4","4535"
"9124F","19273","1","4535"
"9124F","19258","2","4535"
"9124F","28496","3","4535"
"9124F","7607","4","4535"
"9125G","7607","1","4535"
"9126H","7607","1","4535"
"9127J","7607","1","4535"
"9148L","7606","1","4535"
"9148L","7607","2","4535"
"9149M","14170","1","4535"
"9150N","14170","1","4535"
"9151P","14876","1","4535"
"9151P","15467","2","4535"
"9152Q","14876","1","4535"
"9152Q","15467","2","4535"
"9153R","14876","1","4535"
"9153R","15467","2","4535"
"9161E","25796","1","4535"
"9162F","25796","1","4535"
"9171Q","28546","1","4535"
"9171Q","28500","2","4535"
"9172R","19191","1","4535"
"9172R","7607","2","4535"
"9173T","19258","1","4535"
"9173T","7607","2","4535"
"9174W","19191","1","4535"
"9174W","7607","2","4535"
"9175X","19258","1","4535"
"9175X","7607","2","4535"
"9176Y","19191","1","4535"
"9176Y","7607","2","4535"
"9177B","19258","1","4535"
"9177B","7607","2","4535"
"9178C","19191","1","4535"
"9178C","7607","2","4535"
"9179D","19258","1","4535"
"9179D","7607","2","4535"
"9180E","32001","1","4535"
"9180E","32002","2","4535"
"9181F","32001","1","4535"
"9181F","32002","2","4535"
"9182G","32001","1","4535"
"9182G","32002","2","4535"
"9188N","31329","1","4535"
"9188N","33164","2","4535"
"9188N","29791","3","4535"
"9188N","27049","4","4535"
"9189P","31329","1","4535"
"9189P","27049","2","4535"
"9189P","28584","3","4535"
"9190Q","31329","1","4535"
"9190Q","33164","2","4535"
"9190Q","29791","3","4535"
"9190Q","27048","4","4535"
"9191R","31329","1","4535"
"9191R","27048","2","4535"
"9191R","28584","3","4535"
"9206M","12230","1","4535"
"9287T","31253","1","4535"
"9287T","30562","2","4535"
"9287T","31257","3","4535"
"9288W","19001","1","4535"
"9289X","7606","1","4535"
"9289X","7607","2","4535"
"9290Y","7606","1","4535"
"9290Y","7607","2","4535"
"9294E","9216","1","4535"
"9294E","7608","2","4535"
"9295F","9216","1","4535"
"9295F","7608","2","4535"
"9302N","16674","1","4535"
"9303P","9216","1","4535"
"9303P","7608","2","4535"
"9304Q","31110","1","4535"
"9304Q","33164","2","4535"
"9304Q","29791","3","4535"
"9304Q","7607","4","4535"
"9305R","31110","1","4535"
"9305R","7607","2","4535"
"9306T","25796","1","4535"
"9313E","9950","1","4535"
"9313E","17975","2","4535"
"9313E","7606","3","4535"
"9313E","7607","4","4535"
"9318K","7606","1","4535"
"9318K","7607","2","4535"
"9319L","7606","1","4535"
"9319L","7607","2","4535"
"9320M","7606","1","4535"
"9320M","7607","2","4535"
"9321N","7606","1","4535"
"9321N","7607","2","4535"
"9322P","7606","1","4535"
"9322P","7607","2","4535"
"9323Q","7606","1","4535"
"9323Q","7607","2","4535"
"9331D","23717","1","4535"
"9337K","7606","1","4535"
"9338L","7606","1","4535"
"9342Q","28546","1","4535"
"9342Q","28500","2","4535"
"9343R","7607","1","4535"
"9352F","7776","1","4535"
"9353G","12230","1","4535"
"9353G","30360","2","4535"
"9354H","8176","1","4535"
"9366Y","12819","1","4535"
"9367B","12820","1","4535"
"9371F","16679","1","4535"
"9380Q","8582","1","4535"
"9380Q","7606","2","4535"
"9380Q","7607","3","4535"
"9380Q","7608","4","4535"
"9399Q","8211","1","4535"
"9399Q","25651","2","4535"
"9399Q","10909","3","4535"
"9399Q","25574","4","4535"
"9400R","8211","1","4535"
"9400R","25651","2","4535"
"9400R","10909","3","4535"
"9400R","25574","4","4535"
"9417P","7606","1","4535"
"9417P","7607","2","4535"
"9418Q","7606","1","4535"
"9418Q","7607","2","4535"
"9419R","7606","1","4535"
"9419R","7607","2","4535"
"9420T","7606","1","4535"
"9420T","7607","2","4535"
"9421W","7606","1","4535"
"9421W","7607","2","4535"
"9422X","7606","1","4535"
"9422X","7607","2","4535"
"9423Y","23717","1","4535"
"9423Y","23729","2","4535"
"9423Y","23730","3","4535"
"9423Y","7606","4","4535"
"9423Y","7607","5","4535"
"9424B","23717","1","4535"
"9424B","23729","2","4535"
"9424B","23730","3","4535"
"9425C","31110","1","4535"
"9425C","33164","2","4535"
"9425C","29791","3","4535"
"9425C","27049","4","4535"
"9425C","7606","5","4535"
"9425C","7607","6","4535"
"9426D","31110","1","4535"
"9426D","33164","2","4535"
"9426D","29791","3","4535"
"9426D","27048","4","4535"
"9426D","7606","5","4535"
"9426D","7607","6","4535"
"9427E","31110","1","4535"
"9427E","27049","2","4535"
"9427E","7606","3","4535"
"9427E","7607","4","4535"
"9428F","31110","1","4535"
"9428F","27048","2","4535"
"9428F","7606","3","4535"
"9428F","7607","4","4535"
"9429G","31110","1","4535"
