li_item_id,percentage_applied,event_type_code,schedule_code
"9115R_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9115R_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9115R_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9115R_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9116T_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9123E_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9124F_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_52732","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_53286","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_53291","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_54747","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_58513","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_59340","69.47","SPR_SINGLE_PD","4535"
"9125G_11871_1270_5633_6827","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_52739","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_53288","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_53292","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_54748","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_58511","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_59341","69.47","SPR_SINGLE_PD","4535"
"9126H_11173_1270_5634_6828","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_52760","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_53289","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_53293","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_54749","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_58512","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_59342","69.47","SPR_SINGLE_PD","4535"
"9127J_11897_1270_5635_6829","69.47","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9172R_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9173T_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9174W_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9175X_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9176Y_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9177B_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_15357","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_41109","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_41110","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_48009","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_57653","35.75","SPR_SINGLE_PD","4535"
"9178C_9485_1130_15537_59074","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_15358","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_41113","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_41114","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_48010","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_57654","35.75","SPR_SINGLE_PD","4535"
"9179D_8819_1130_15538_59075","35.75","SPR_SINGLE_PD","4535"
"9318K_10956_1359_15517_15323","17.7","SPR_SINGLE_PD","4535"
"9320M_10956_1359_5850_57358","17.7","SPR_SINGLE_PD","4535"
"9320M_10956_1359_5850_66656","17.7","SPR_SINGLE_PD","4535"
"9320M_10956_1359_5850_7126","17.7","SPR_SINGLE_PD","4535"
"9322P_10956_1359_15517_15323","17.7","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_53366","31.11","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_53370","31.11","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_53374","31.11","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_53519","31.11","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_53531","31.11","SPR_SINGLE_PD","4535"
"9333F_10285_1367_5878_7155","31.11","SPR_SINGLE_PD","4535"
"9334G_8235_1367_5879_53515","31.11","SPR_SINGLE_PD","4535"
"9334G_8235_1367_5879_53526","31.11","SPR_SINGLE_PD","4535"
"9334G_8235_1367_5879_7156","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_53367","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_53371","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_53375","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_53516","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_53527","31.11","SPR_SINGLE_PD","4535"
"9335H_8235_1367_5875_7152","31.11","SPR_SINGLE_PD","4535"
"9336J_8935_1367_5880_53528","31.11","SPR_SINGLE_PD","4535"
"9336J_8935_1367_5880_7157","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_53368","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_53372","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_53376","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_53517","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_53529","31.11","SPR_SINGLE_PD","4535"
"9337K_8935_1367_5876_7153","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_53369","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_53373","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_53377","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_53518","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_53530","31.11","SPR_SINGLE_PD","4535"
"9338L_10961_1367_5877_7154","31.11","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_52723","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_53287","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_53290","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_54746","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_58514","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_59339","69.47","SPR_SINGLE_PD","4535"
"9342Q_11193_1270_5632_6826","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_52723","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_53287","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_53290","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_54746","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_58514","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_59339","69.47","SPR_SINGLE_PD","4535"
"9343R_11193_1270_5632_6826","69.47","SPR_SINGLE_PD","4535"
"9439T_12393_1331_5790_56421","10.14","SPR_COMBO_PD","4535"
"9439T_12393_1331_5790_7052","10.14","SPR_COMBO_PD","4535"
"9466F_10940_1341_15523_15330","17.67","SPR_SINGLE_PD","4535"
"9466F_10940_1341_15523_59293","17.67","SPR_SINGLE_PD","4535"
"9466F_10940_1341_15523_66284","17.67","SPR_SINGLE_PD","4535"
"9466F_10940_1341_15523_67045","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_57133","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_57142","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_57148","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_58524","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_59086","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_59294","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_65899","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_66068","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_66285","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_66289","17.67","SPR_SINGLE_PD","4535"
"9467G_10940_1341_5810_7079","17.67","SPR_SINGLE_PD","4535"
"9469J_10940_1341_15523_15330","17.67","SPR_SINGLE_PD","4535"
"9469J_10940_1341_15523_59293","17.67","SPR_SINGLE_PD","4535"
"9469J_10940_1341_15523_66284","17.67","SPR_SINGLE_PD","4535"
"9469J_10940_1341_15523_67045","17.67","SPR_SINGLE_PD","4535"
"9483D_8204_1229_5507_45662","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_45663","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_47246","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_48811","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_48945","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_56833","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_58552","20.16","SPR_COMBO_PD","4535"
"9483D_8204_1229_5507_6642","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_45664","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_45665","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_47248","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_48812","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_48946","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_56834","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_58553","20.16","SPR_COMBO_PD","4535"
"9484E_11680_1229_5508_6643","20.16","SPR_COMBO_PD","4535"
"9501C_9165_15579_4633_13789","24.66","SPR_SINGLE_PD","4535"
"9501C_9165_15579_4633_13790","24.66","SPR_SINGLE_PD","4535"
"9501C_9165_15579_4633_13791","24.66","SPR_SINGLE_PD","4535"
"9502D_12236_15579_4636_13799","24.66","SPR_SINGLE_PD","4535"
"9502D_12236_15579_4636_13800","24.66","SPR_SINGLE_PD","4535"
"9502D_12236_15579_4636_13801","24.66","SPR_SINGLE_PD","4535"
"9502D_12236_15579_4636_48957","24.66","SPR_SINGLE_PD","4535"
"9502D_12236_15579_4636_57644","24.66","SPR_SINGLE_PD","4535"
"9569P_10196_1155_5293_43205","-27.44","SPR_SINGLE_PD","4535"
"9569P_10196_1155_5293_54939","-27.44","SPR_SINGLE_PD","4535"
"9583J_8939_1377_5897_51493","25.21","SPR_SINGLE_PD","4535"
"9583J_8939_1377_5897_59070","25.21","SPR_SINGLE_PD","4535"
"9583J_8939_1377_5897_65908","25.21","SPR_SINGLE_PD","4535"
"9583J_8939_1377_5897_7183","25.21","SPR_SINGLE_PD","4535"
"9584K_8939_1377_5898_51494","25.21","SPR_SINGLE_PD","4535"
"9584K_8939_1377_5898_55445","25.21","SPR_SINGLE_PD","4535"
"9584K_8939_1377_5898_59071","25.21","SPR_SINGLE_PD","4535"
"9584K_8939_1377_5898_65909","25.21","SPR_SINGLE_PD","4535"
"9584K_8939_1377_5898_7184","25.21","SPR_SINGLE_PD","4535"
"9642L_11577_1344_5822_55212","40.18","SPR_SINGLE_PD","4535"
"9642L_11577_1344_5822_55214","40.18","SPR_SINGLE_PD","4535"
"9642L_11577_1344_5822_55215","40.18","SPR_SINGLE_PD","4535"
"9642L_11577_1344_5822_56350","40.18","SPR_SINGLE_PD","4535"
"9642L_11577_1344_5822_7094","40.18","SPR_SINGLE_PD","4535"
"9643M_8119_1344_5819_55198","40.18","SPR_SINGLE_PD","4535"
"9643M_8119_1344_5819_55199","40.18","SPR_SINGLE_PD","4535"
"9643M_8119_1344_5819_55200","40.18","SPR_SINGLE_PD","4535"
"9643M_8119_1344_5819_56347","40.18","SPR_SINGLE_PD","4535"
"9643M_8119_1344_5819_7091","40.18","SPR_SINGLE_PD","4535"
"9644N_8839_1344_5820_55276","40.18","SPR_SINGLE_PD","4535"
"9644N_8839_1344_5820_55278","40.18","SPR_SINGLE_PD","4535"
"9644N_8839_1344_5820_55286","40.18","SPR_SINGLE_PD","4535"
"9644N_8839_1344_5820_56348","40.18","SPR_SINGLE_PD","4535"
"9644N_8839_1344_5820_7092","40.18","SPR_SINGLE_PD","4535"
"9645P_9505_1344_5821_55293","40.18","SPR_SINGLE_PD","4535"
"9645P_9505_1344_5821_55295","40.18","SPR_SINGLE_PD","4535"
"9645P_9505_1344_5821_55302","40.18","SPR_SINGLE_PD","4535"
"9645P_9505_1344_5821_56349","40.18","SPR_SINGLE_PD","4535"
"9645P_9505_1344_5821_7093","40.18","SPR_SINGLE_PD","4535"
"9648T_10211_1351_5834_50649","11.71","SPR_SINGLE_PD","4535"
"9648T_10211_1351_5834_50976","11.71","SPR_SINGLE_PD","4535"
"9648T_10211_1351_5834_56305","11.71","SPR_SINGLE_PD","4535"
"9648T_10211_1351_5834_7106","11.71","SPR_SINGLE_PD","4535"
"9649W_11599_1351_5833_50650","11.71","SPR_SINGLE_PD","4535"
"9649W_11599_1351_5833_50977","11.71","SPR_SINGLE_PD","4535"
"9649W_11599_1351_5833_55329","11.71","SPR_SINGLE_PD","4535"
"9649W_11599_1351_5833_7105","11.71","SPR_SINGLE_PD","4535"
"9653C_12327_1142_5257_38251","23.23","SPR_SINGLE_PD","4535"
"9653C_12327_1142_5257_46532","23.23","SPR_SINGLE_PD","4535"
"9653C_12327_1142_5257_55086","23.23","SPR_SINGLE_PD","4535"
"9653C_12327_1142_5257_55417","23.23","SPR_SINGLE_PD","4535"
"9653C_12327_1142_5257_6160","23.23","SPR_SINGLE_PD","4535"
