res_code,prescribing_text_id,pt_position,schedule_code
"14381_14399_R","8384","7","4535"
"14381_14399_R","8052","8","4535"
"14381_14399_R","31032","9","4535"
"14381_14399_R","31033","10","4535"
"14381_14399_R","31034","11","4535"
"14381_14399_R","26388","12","4535"
"14381_14399_R","27641","13","4535"
"14381_14399_R","27253","14","4535"
"14381_14399_R","16804","15","4535"
"14381_14399_R","23934","16","4535"
"14381_14399_R","23935","17","4535"
"14381_14399_R","31035","18","4535"
"14381_14399_R","25744","19","4535"
"14383_14461_R","8050","1","4535"
"14383_14461_R","16694","2","4535"
"14383_14461_R","23582","3","4535"
"14383_14461_R","31031","4","4535"
"14383_14461_R","16764","5","4535"
"14383_14461_R","10405","6","4535"
"14383_14461_R","8384","7","4535"
"14383_14461_R","8052","8","4535"
"14383_14461_R","31032","9","4535"
"14383_14461_R","31033","10","4535"
"14383_14461_R","31034","11","4535"
"14383_14461_R","26386","12","4535"
"14383_14461_R","23217","13","4535"
"14383_14461_R","25769","14","4535"
"14383_14461_R","23934","15","4535"
"14383_14461_R","23935","16","4535"
"14383_14461_R","31035","17","4535"
"14383_14461_R","25744","18","4535"
"14385_14404_R","30404","1","4535"
"14385_14404_R","11365","2","4535"
"14385_14404_R","19334","3","4535"
"14385_14404_R","30441","4","4535"
"14385_14404_R","29861","5","4535"
"14387_14387_R","7842","1","4535"
"14387_14387_R","30993","2","4535"
"14387_14387_R","30995","3","4535"
"14387_14387_R","30998","4","4535"
"14388_14389_R","26671","1","4535"
"14388_14389_R","7908","2","4535"
"14388_14389_R","19720","3","4535"
"14388_14389_R","7914","4","4535"
"14388_14389_R","18135","5","4535"
"14388_14389_R","7922","6","4535"
"14388_14389_R","7923","7","4535"
"14388_14389_R","31029","8","4535"
"14391_14368_R","21163","1","4535"
"14391_14368_R","29514","2","4535"
"14391_14368_R","29516","3","4535"
"14391_14368_R","29519","4","4535"
"14391_14368_R","31114","5","4535"
"14391_14368_R","29508","6","4535"
"14391_14368_R","26575","7","4535"
"14391_14368_R","27583","8","4535"
"14391_14368_R","22105","9","4535"
"14391_14368_R","27164","10","4535"
"14391_14368_R","29520","11","4535"
"14391_14368_R","29521","12","4535"
"14393_14420_R","21163","1","4535"
"14393_14420_R","31121","2","4535"
"14393_14420_R","29519","3","4535"
"14393_14420_R","29508","4","4535"
"14393_14420_R","29524","5","4535"
"14393_14420_R","27583","6","4535"
"14393_14420_R","22105","7","4535"
"14393_14420_R","29527","8","4535"
"14394_14392_R","29499","1","4535"
"14394_14392_R","31123","2","4535"
"14394_14392_R","29519","3","4535"
"14394_14392_R","29508","4","4535"
"14394_14392_R","22104","5","4535"
"14394_14392_R","22105","6","4535"
"14394_14392_R","31115","7","4535"
"14394_14392_R","31116","8","4535"
"14394_14392_R","31117","9","4535"
"14395_14408_R","29499","1","4535"
"14395_14408_R","29501","2","4535"
"14395_14408_R","29503","3","4535"
"14395_14408_R","29519","4","4535"
"14395_14408_R","31114","5","4535"
"14395_14408_R","29508","6","4535"
"14395_14408_R","26575","7","4535"
"14395_14408_R","27583","8","4535"
"14395_14408_R","22105","9","4535"
"14395_14408_R","27164","10","4535"
"14395_14408_R","29509","11","4535"
"14395_14408_R","29510","12","4535"
"14395_14408_R","31115","13","4535"
"14395_14408_R","31116","14","4535"
"14395_14408_R","31117","15","4535"
"14401_14464_R","8050","1","4535"
"14401_14464_R","16694","2","4535"
"14401_14464_R","23582","3","4535"
"14401_14464_R","31031","4","4535"
"14401_14464_R","16764","5","4535"
"14401_14464_R","13941","6","4535"
"14401_14464_R","8384","7","4535"
"14401_14464_R","8052","8","4535"
"14401_14464_R","31032","9","4535"
"14401_14464_R","31033","10","4535"
"14401_14464_R","31034","11","4535"
"14401_14464_R","26386","12","4535"
"14401_14464_R","23217","13","4535"
"14401_14464_R","25769","14","4535"
"14401_14464_R","23934","15","4535"
"14401_14464_R","23935","16","4535"
"14401_14464_R","23346","17","4535"
"14401_14464_R","31035","18","4535"
"14401_14464_R","25744","19","4535"
"14406_14443_R","7842","1","4535"
"14406_14443_R","30995","2","4535"
"14406_14443_R","30993","3","4535"
"14409_14459_R","21163","1","4535"
"14409_14459_R","29524","2","4535"
"14409_14459_R","27583","3","4535"
"14409_14459_R","29519","4","4535"
"14409_14459_R","31130","5","4535"
"14409_14459_R","29508","6","4535"
"14409_14459_R","29527","7","4535"
"14409_14459_R","29528","8","4535"
"14411_14449_R","8050","1","4535"
"14411_14449_R","31069","2","4535"
"14411_14449_R","16764","3","4535"
"14411_14449_R","17431","4","4535"
"14411_14449_R","8052","5","4535"
"14411_14449_R","28500","6","4535"
"14413_14400_R","8050","1","4535"
"14413_14400_R","16790","2","4535"
"14413_14400_R","23582","3","4535"
"14413_14400_R","31031","4","4535"
"14413_14400_R","16764","5","4535"
"14413_14400_R","23309","6","4535"
"14413_14400_R","8384","7","4535"
"14413_14400_R","8052","8","4535"
"14413_14400_R","31032","9","4535"
"14413_14400_R","31033","10","4535"
"14413_14400_R","31034","11","4535"
"14413_14400_R","26388","12","4535"
"14413_14400_R","16804","13","4535"
"14413_14400_R","24055","14","4535"
"14413_14400_R","25769","15","4535"
"14413_14400_R","23934","16","4535"
"14413_14400_R","23935","17","4535"
"14413_14400_R","31035","18","4535"
"14413_14400_R","25744","19","4535"
"14416_14416_R","21171","1","4535"
"14416_14416_R","31066","2","4535"
"14416_14416_R","29825","3","4535"
"14416_14416_R","28773","4","4535"
"14416_14416_R","31067","5","4535"
"14418_14403_R","30404","1","4535"
"14418_14403_R","30431","2","4535"
"14418_14403_R","30433","3","4535"
"14418_14403_R","30435","4","4535"
"14418_14403_R","30437","5","4535"
"14418_14403_R","30439","6","4535"
"14418_14403_R","29861","7","4535"
"14419_14363_R","26671","1","4535"
"14419_14363_R","11365","2","4535"
"14419_14363_R","19720","3","4535"
"14419_14363_R","21450","4","4535"
"14419_14363_R","7922","5","4535"
"14419_14363_R","7923","6","4535"
"14422_14433_R","29499","1","4535"
"14422_14433_R","22104","2","4535"
"14422_14433_R","22093","3","4535"
"14422_14433_R","31130","4","4535"
"14422_14433_R","29508","5","4535"
"14422_14433_R","22105","6","4535"
"14423_13270_R","21163","1","4535"
"14423_13270_R","26575","2","4535"
"14423_13270_R","27583","3","4535"
"14423_13270_R","29514","4","4535"
"14423_13270_R","29516","5","4535"
"14423_13270_R","29519","6","4535"
"14423_13270_R","29506","7","4535"
"14423_13270_R","29508","8","4535"
"14423_13270_R","27164","9","4535"
"14423_13270_R","29520","10","4535"
"14423_13270_R","29521","11","4535"
"14423_13270_R","28584","12","4535"
"14423_13270_R","26576","13","4535"
"14426_14376_R","8050","1","4535"
"14426_14376_R","23622","2","4535"
"14426_14376_R","11189","3","4535"
"14426_14376_R","16764","4","4535"
"14426_14376_R","21408","5","4535"
"14426_14376_R","27771","6","4535"
"14426_14376_R","8052","7","4535"
"14426_14376_R","23226","8","4535"
"14426_14376_R","23240","9","4535"
"14426_14376_R","26387","10","4535"
"14426_14376_R","23239","11","4535"
"14426_14376_R","16804","12","4535"
"14426_14376_R","26394","13","4535"
"14426_14376_R","23934","14","4535"
"14426_14376_R","23935","15","4535"
"14426_14376_R","23943","16","4535"
"14426_14376_R","28584","17","4535"
"14432_13222_R","29499","1","4535"
"14432_13222_R","26575","2","4535"
"14432_13222_R","27583","3","4535"
"14432_13222_R","29501","4","4535"
"14432_13222_R","29503","5","4535"
"14432_13222_R","22093","6","4535"
"14432_13222_R","29506","7","4535"
"14432_13222_R","29508","8","4535"
"14432_13222_R","27164","9","4535"
"14432_13222_R","29509","10","4535"
"14432_13222_R","29510","11","4535"
"14432_13222_R","28786","12","4535"
"14432_13222_R","28584","13","4535"
"14432_13222_R","26576","14","4535"
"14434_14435_R","21163","1","4535"
"14434_14435_R","28826","2","4535"
"14434_14435_R","28794","3","4535"
"14434_14435_R","27604","4","4535"
"14434_14435_R","27580","5","4535"
"14434_14435_R","27587","6","4535"
"14434_14435_R","28828","7","4535"
"14434_14435_R","28836","8","4535"
"14434_14435_R","27164","9","4535"
"14434_14435_R","28837","10","4535"
"14434_14435_R","28833","11","4535"
"14434_14435_R","31116","12","4535"
"14434_14435_R","31117","13","4535"
"14436_14460_R","8050","1","4535"
"14436_14460_R","23598","2","4535"
"14436_14460_R","23945","3","4535"
"14436_14460_R","23956","4","4535"
"14436_14460_R","16764","5","4535"
"14436_14460_R","21408","6","4535"
"14436_14460_R","27771","7","4535"
"14436_14460_R","8052","8","4535"
"14436_14460_R","26387","9","4535"
"14436_14460_R","27640","10","4535"
"14436_14460_R","25769","11","4535"
"14436_14460_R","23934","12","4535"
"14436_14460_R","23935","13","4535"
"14436_14460_R","28584","14","4535"
"14444_14364_R","26671","1","4535"
"14444_14364_R","11365","2","4535"
"14444_14364_R","19720","3","4535"
"14444_14364_R","21450","4","4535"
"14444_14364_R","7922","5","4535"
"14444_14364_R","7923","6","4535"
"14445_14370_R","21163","1","4535"
"14445_14370_R","31127","2","4535"
"14445_14370_R","29519","3","4535"
"14445_14370_R","29508","4","4535"
"14445_14370_R","28901","5","4535"
"14445_14370_R","27583","6","4535"
"14445_14370_R","22105","7","4535"
"14445_14370_R","31128","8","4535"
"14445_14370_R","31126","9","4535"
"14445_14370_R","28500","10","4535"
"14446_14425_R","8050","1","4535"
"14446_14425_R","16694","2","4535"
"14446_14425_R","23582","3","4535"
"14446_14425_R","31031","4","4535"
"14446_14425_R","16764","5","4535"
"14446_14425_R","21408","6","4535"
"14446_14425_R","27771","7","4535"
"14446_14425_R","8052","8","4535"
"14446_14425_R","31032","9","4535"
"14446_14425_R","31033","10","4535"
"14446_14425_R","31034","11","4535"
"14446_14425_R","26386","12","4535"
"14446_14425_R","27620","13","4535"
"14446_14425_R","25769","14","4535"
"14446_14425_R","23934","15","4535"
"14446_14425_R","23935","16","4535"
"14446_14425_R","31035","17","4535"
"14446_14425_R","28584","18","4535"
"14447_14396_R","8050","1","4535"
"14447_14396_R","22219","2","4535"
"14447_14396_R","23016","3","4535"
"14447_14396_R","24295","4","4535"
"14447_14396_R","16764","5","4535"
"14447_14396_R","21408","6","4535"
"14447_14396_R","27771","7","4535"
"14447_14396_R","8052","8","4535"
"14447_14396_R","23226","9","4535"
"14447_14396_R","16804","10","4535"
"14447_14396_R","22873","11","4535"
"14447_14396_R","25769","12","4535"
"14447_14396_R","23934","13","4535"
"14447_14396_R","27642","14","4535"
"14447_14396_R","23935","15","4535"
"14447_14396_R","23943","16","4535"
"14447_14396_R","28584","17","4535"
"14450_14398_R","8050","1","4535"
"14450_14398_R","16694","2","4535"
"14450_14398_R","23582","3","4535"
"14450_14398_R","31031","4","4535"
"14450_14398_R","16764","5","4535"
"14450_14398_R","10405","6","4535"
"14450_14398_R","8384","7","4535"
"14450_14398_R","8052","8","4535"
"14450_14398_R","31032","9","4535"
"14450_14398_R","31033","10","4535"
"14450_14398_R","31034","11","4535"
"14450_14398_R","26386","12","4535"
"14450_14398_R","27620","13","4535"
"14450_14398_R","27253","14","4535"
"14450_14398_R","23934","15","4535"
"14450_14398_R","23935","16","4535"
"14450_14398_R","31035","17","4535"
"14450_14398_R","25744","18","4535"
"14451_14428_R","8050","1","4535"
"14451_14428_R","16694","2","4535"
"14451_14428_R","23582","3","4535"
"14451_14428_R","31031","4","4535"
"14451_14428_R","16764","5","4535"
"14451_14428_R","23309","6","4535"
"14451_14428_R","8384","7","4535"
"14451_14428_R","8052","8","4535"
"14451_14428_R","31032","9","4535"
"14451_14428_R","31033","10","4535"
"14451_14428_R","31034","11","4535"
"14451_14428_R","26386","12","4535"
"14451_14428_R","23217","13","4535"
"14451_14428_R","25769","14","4535"
"14451_14428_R","23934","15","4535"
"14451_14428_R","23935","16","4535"
"14451_14428_R","31035","17","4535"
"14451_14428_R","25744","18","4535"
"14452_14453_R","8050","1","4535"
"14452_14453_R","16790","2","4535"
"14452_14453_R","23582","3","4535"
"14452_14453_R","31031","4","4535"
"14452_14453_R","16764","5","4535"
"14452_14453_R","10405","6","4535"
"14452_14453_R","8384","7","4535"
"14452_14453_R","8052","8","4535"
"14452_14453_R","31032","9","4535"
"14452_14453_R","31033","10","4535"
"14452_14453_R","31034","11","4535"
"14452_14453_R","26388","12","4535"
"14452_14453_R","24055","13","4535"
"14452_14453_R","25769","14","4535"
"14452_14453_R","16804","15","4535"
"14452_14453_R","23934","16","4535"
"14452_14453_R","23935","17","4535"
"14452_14453_R","31035","18","4535"
"14452_14453_R","25744","19","4535"
"14455_14430_R","8050","1","4535"
"14455_14430_R","16694","2","4535"
"14455_14430_R","23582","3","4535"
"14455_14430_R","31031","4","4535"
"14455_14430_R","16764","5","4535"
"14455_14430_R","10405","6","4535"
"14455_14430_R","8384","7","4535"
"14455_14430_R","8052","8","4535"
"14455_14430_R","31032","9","4535"
"14455_14430_R","31033","10","4535"
"14455_14430_R","31034","11","4535"
"14455_14430_R","26386","12","4535"
"14455_14430_R","23217","13","4535"
"14455_14430_R","25769","14","4535"
"14455_14430_R","23934","15","4535"
"14455_14430_R","23935","16","4535"
"14455_14430_R","31035","17","4535"
"14455_14430_R","25744","18","4535"
"14456_14462_R","8050","1","4535"
"14456_14462_R","16790","2","4535"
"14456_14462_R","23582","3","4535"
"14456_14462_R","31031","4","4535"
"14456_14462_R","16764","5","4535"
"14456_14462_R","10405","6","4535"
"14456_14462_R","8384","7","4535"
"14456_14462_R","8052","8","4535"
"14456_14462_R","31032","9","4535"
"14456_14462_R","31033","10","4535"
"14456_14462_R","31034","11","4535"
"14456_14462_R","26388","12","4535"
"14456_14462_R","24055","13","4535"
"14456_14462_R","25769","14","4535"
"14456_14462_R","16804","15","4535"
"14456_14462_R","23934","16","4535"
"14456_14462_R","23935","17","4535"
"14456_14462_R","31035","18","4535"
"14456_14462_R","25744","19","4535"
"14463_14465_R","8050","1","4535"
"14463_14465_R","16790","2","4535"
"14463_14465_R","23582","3","4535"
"14463_14465_R","31031","4","4535"
"14463_14465_R","16764","5","4535"
"14463_14465_R","13941","6","4535"
"14463_14465_R","8384","7","4535"
"14463_14465_R","8052","8","4535"
"14463_14465_R","31032","9","4535"
"14463_14465_R","31033","10","4535"
"14463_14465_R","31034","11","4535"
"14463_14465_R","26388","12","4535"
"14463_14465_R","16804","13","4535"
"14463_14465_R","24055","14","4535"
"14463_14465_R","25769","15","4535"
"14463_14465_R","23934","16","4535"
"14463_14465_R","23935","17","4535"
"14463_14465_R","23346","18","4535"
"14463_14465_R","31035","19","4535"
"14463_14465_R","25744","20","4535"
"14473_14608_R","9764","1","4535"
"14473_14608_R","28850","2","4535"
"14473_14608_R","28852","3","4535"
"14473_14608_R","28854","4","4535"
"14473_14608_R","31152","5","4535"
"14473_14608_R","28875","6","4535"
"14473_14608_R","28855","7","4535"
"14473_14608_R","31153","8","4535"
"14473_14608_R","31154","9","4535"
"14475_14531_R","25812","1","4535"
"14475_14531_R","28703","2","4535"
"14475_14531_R","29992","3","4535"
"14475_14531_R","28362","4","4535"
"14475_14531_R","27164","5","4535"
"14475_14531_R","28438","6","4535"
"14475_14531_R","29971","7","4535"
"14478_14565_R","25812","1","4535"
"14478_14565_R","28386","2","4535"
"14478_14565_R","28388","3","4535"
"14478_14565_R","28394","4","4535"
"14478_14565_R","28398","5","4535"
"14478_14565_R","28413","6","4535"
"14478_14565_R","29992","7","4535"
"14478_14565_R","28362","8","4535"
"14478_14565_R","27164","9","4535"
"14478_14565_R","28370","10","4535"
"14478_14565_R","29990","11","4535"
"14480_14499_R","11686","1","4535"
"14480_14499_R","10475","2","4535"
"14480_14499_R","31234","3","4535"
"14480_14499_R","11189","4","4535"
"14480_14499_R","21408","5","4535"
"14480_14499_R","27771","6","4535"
"14480_14499_R","11696","7","4535"
"14480_14499_R","31235","8","4535"
"14480_14499_R","25757","9","4535"
"14480_14499_R","23623","10","4535"
"14480_14499_R","22235","11","4535"
"14481_14507_R","11686","1","4535"
"14481_14507_R","10475","2","4535"
"14481_14507_R","31232","3","4535"
"14481_14507_R","26000","4","4535"
"14481_14507_R","28500","5","4535"
"14482_14498_R","11686","1","4535"
"14482_14498_R","10475","2","4535"
"14482_14498_R","23582","3","4535"
"14482_14498_R","31220","4","4535"
"14482_14498_R","10405","5","4535"
"14482_14498_R","27771","6","4535"
"14482_14498_R","31221","7","4535"
"14482_14498_R","25755","8","4535"
"14482_14498_R","27255","9","4535"
"14482_14498_R","25756","10","4535"
"14482_14498_R","25757","11","4535"
"14482_14498_R","27164","12","4535"
"14482_14498_R","27253","13","4535"
"14482_14498_R","23934","14","4535"
"14482_14498_R","22235","15","4535"
"14482_14498_R","27176","16","4535"
"14482_14498_R","28584","17","4535"
"14484_14493_R","11686","1","4535"
"14484_14493_R","10475","2","4535"
"14484_14493_R","23622","3","4535"
"14484_14493_R","11189","4","4535"
"14484_14493_R","21408","5","4535"
"14484_14493_R","27771","6","4535"
"14484_14493_R","11696","7","4535"
"14484_14493_R","25757","8","4535"
"14484_14493_R","27164","9","4535"
"14484_14493_R","26394","10","4535"
"14484_14493_R","23934","11","4535"
"14484_14493_R","23623","12","4535"
"14484_14493_R","22235","13","4535"
"14484_14493_R","28584","14","4535"
"14485_14485_R","11686","1","4535"
"14485_14485_R","10475","2","4535"
"14485_14485_R","31234","3","4535"
"14485_14485_R","11189","4","4535"
"14485_14485_R","21408","5","4535"
"14485_14485_R","27771","6","4535"
"14485_14485_R","11696","7","4535"
"14485_14485_R","31235","8","4535"
"14485_14485_R","25757","9","4535"
"14485_14485_R","31288","10","4535"
"14485_14485_R","23623","11","4535"
"14485_14485_R","22235","12","4535"
"14490_14488_R","11686","1","4535"
"14490_14488_R","10475","2","4535"
"14490_14488_R","23661","3","4535"
"14490_14488_R","8092","4","4535"
"14490_14488_R","28500","5","4535"
"14492_14491_R","11686","1","4535"
"14492_14491_R","10475","2","4535"
"14492_14491_R","23582","3","4535"
"14492_14491_R","31220","4","4535"
"14492_14491_R","10405","5","4535"
"14492_14491_R","27771","6","4535"
"14492_14491_R","31221","7","4535"
"14492_14491_R","25755","8","4535"
"14492_14491_R","27255","9","4535"
"14492_14491_R","25756","10","4535"
